config,c_q0_1_q0_2,c_q0_2_q0_3,c_q0_3_q0_4,c_q0_4_q0_5,c_q0_5_q0_6,c_q0_6_q0_7,c_q0_7_q0_8,c_q0_8_q0_9,q0_1,q0_2,q0_3,q0_4,q0_5,q0_6,q0_7,q0_8,q0_9
"
"
qubit_parameter_names,C,Lj0,Lg_total,V_offset,V_to_phi0,readout_g
q0_1,8.874184438177102e-14,6.218774646062353e-09,1.0145809559297868e-09,0.0743738328603111,0.7578699281645753,102527674.93957457
q0_2,8.689615487159594e-14,6.1130687719597505e-09,9.140934198797625e-10,0.08792416057466962,0.7661493913313693,97503413.40829018
q0_3,8.722911570652581e-14,6.1738408900681004e-09,8.978320717811394e-10,0.09210951518163131,0.7675957123657323,101247315.67001271
q0_4,8.459968582994617e-14,6.447510596138124e-09,9.597749224206145e-10,0.0523973379648978,0.7642650004777657,87401304.85112193
q0_5,8.538312067794702e-14,6.130493857523479e-09,9.81160200550789e-10,0.09922261381102682,0.7639296283137066,-91552755.15735504
q0_6,8.880473877352487e-14,6.220676693200044e-09,5.778754382749252e-10,0.0945754638645252,0.7633936206722305,158649679.0996127
q0_7,8.259681536590647e-14,6.502008050852518e-09,1.0878295883610773e-09,0.059437916920170905,0.7497160538406163,80917729.70373543
q0_8,8.630351647909779e-14,6.252056265412642e-09,9.021598939079999e-10,0.07907129416714886,0.7632973311794486,104240646.62066337
q0_9,8.676043770062323e-14,6.342628580774069e-09,8.62050343757974e-10,0.07891486692842739,0.7869982903828117,101039693.89531738
"
"
coupler_parameter_names,Lg,M0,beta_max,coupler_LC_freq,voltage_offset,voltage_to_phi0,xtalk,fudge
c_q0_1_q0_2,8.488508986048528e-10,4.5878658461716626e-11,0.6739680379657598,15170524566.806961,0.10880283853575135,0.6943961294013749,0.0,0.9534962092054304,-194862.64472086637
,9.263122497378218e-10,4.1889920860634294e-11,0.6739680379657598,15170524566.806961,0.13754373957420263,0.6943961294013749,0.0,0.9693226610402461,-194862.64472086637
"
"
c_q0_2_q0_3,9.263122497378218e-10,4.349513367085965e-11,0.6772117104272629,14774302174.982178,0.10805682790856241,0.6837990895472822,0.0,0.9632828284958164,264591.5976148215
,9.078682921853525e-10,4.033091809080805e-11,0.6772117104272629,14774302174.982178,0.1122707725188845,0.6837990895472822,0.0,0.9675521130394922,264591.5976148215
"
"
c_q0_3_q0_4,9.078682921853525e-10,4.244039858796132e-11,0.6794081681972407,14522475117.19424,0.14341537865587892,0.6827715862570877,0.0,0.9638533384845361,-623060.9691600569
,1.046837380902251e-09,3.9164012573679856e-11,0.6794081681972407,14522475117.19424,0.11330750895644018,0.6827715862570877,0.0,0.9642401970338783,-623060.9691600569
"
"
c_q0_4_q0_5,1.046837380902251e-09,4.575216214484999e-11,0.6861128066713991,15331642997.351696,0.1378234080047395,0.6853089254514851,0.0,0.9590215475923637,-305401.3384768129
,1.0148890002418979e-09,4.2654276831783823e-11,0.6861128066713991,15331642997.351696,0.11474028972637093,0.6853089254514851,0.0,0.9657257868908045,-305401.3384768129
"
"
c_q0_5_q0_6,1.0148890002418979e-09,4.5077518829405964e-11,0.6738135532496301,14891644726.91779,0.1364170905508904,0.6820536279082683,0.0,0.9614487671845413,-1012944.4494876442
,6.378382851637285e-10,3.746961505105832e-11,0.6738135532496301,14891644726.91779,0.1341741955146229,0.6820536279082683,0.0,1.0004533869043637,-1012944.4494876442
"
"
c_q0_6_q0_7,6.378382851637285e-10,3.932158164385838e-11,0.6750610645437032,14584472221.637932,0.1385495119856017,0.6728613938115482,0.0,0.952404838048789,-1254882.7435240934
,1.1652632706765738e-09,4.06257058326681e-11,0.6750610645437032,14584472221.637932,0.13501505411441478,0.6728613938115482,0.0,0.9695679360524299,-1254882.7435240934
"
"
c_q0_7_q0_8,1.1652632706765738e-09,4.606336158288391e-11,0.6970205604746257,15278429528.34909,0.14940218461500587,0.6769001721795631,0.0,0.9638881880995016,-1507101.2017865488
,9.424105930383967e-10,4.133414812242867e-11,0.6970205604746257,15278429528.34909,0.14228182042411508,0.6769001721795631,0.0,0.9587914212196154,-1507101.2017865488
"
"
c_q0_8_q0_9,9.424105930383967e-10,4.295778484446994e-11,0.6771599337958831,14775911667.140404,0.14449176301081762,0.6860824962897062,0.0,0.9595243222641416,-1355738.723977296
,8.897839321328634e-10,3.707242864471388e-11,0.6771599337958831,14775911667.140404,0.14132318728568044,0.6860824962897062,0.0,0.9630791136855068,-1355738.723977296
"
"
crosstalk_matrix
q0_1,q0_2,q0_3,q0_4,q0_5,q0_6,q0_7,q0_8,q0_9,c_q0_1_q0_2,c_q0_2_q0_3,c_q0_3_q0_4,c_q0_4_q0_5,c_q0_5_q0_6,c_q0_6_q0_7,c_q0_7_q0_8,c_q0_8_q0_9
1.0,0.0008936146177180085,-0.0017252242188084185,0.00011286735731412802,-0.0008235815640419546,-0.00043910258915256226,-0.000598340038534413,0.00043900608978686396,0.0005202094343044895,0.0018776149381544626,-0.001142410922766107,-0.0004212202486075107,-0.0001277228177446767,-0.0007831623853492654,-0.00046189621424215765,-0.0005798983169137414,-0.0002827943112552905
-0.0006135189709433279,1.0,-0.0003064813284911161,9.838331890760496e-06,-0.0009083100563809427,-0.000512266437172631,-0.0006794061095611255,0.0004989611320972047,0.000502021888626409,-0.0013812725115901,0.0006411868773686879,-0.0005114923498409622,-0.00012500975371668779,-0.0008227863392349316,-0.0004292155896548283,-0.000716389176825324,-0.0002863519171299744
-0.0003751190580791328,-0.0010397276429937026,1.0,0.0008897048463022229,-0.0007640012350373463,-0.0008324096574234491,-0.0007537078097257598,0.000547472827650081,0.000504894059843832,-0.0005251026783387673,-0.0023082951999412217,0.0008515940974942361,1.2774467881466328e-05,-0.00097984010119986,-0.0004713834986545938,-0.0007537334560607645,-0.0003974127471269383
-0.00022829006269141936,-0.0006430716608085423,-0.0016741579091134424,1.0,-0.0014623401125363072,-0.0007655261315010774,-0.0010926424795025674,0.0005958578683104059,0.0005312856186433913,-0.00020044614683155352,-0.0013041687003476571,-0.002094868903176489,-0.0014228089892486234,-0.0009225643987403684,-0.000744584457800516,-0.000939556312463705,-0.00033051745585564594
0.00042081646542053617,0.00040960000233611246,0.0010683409793535686,0.000988761215891133,1.0,0.0017859036127389515,0.001281358327754935,-0.0008515152522661292,-0.0004810793398752468,0.00030214736323176363,0.0007985520094727554,0.001074416809813,-0.0035866115877693436,0.004690314135848716,0.0008093886815143846,0.001305041067582186,0.00039371060679997493
0.0004711868760201072,0.00045587699735220286,0.0007410654535581076,0.0006026079279480169,-0.000730786964449294,1.0,0.0024041881476466573,-0.001007529474535561,-0.00046789268997657536,0.0002931601184995503,0.0006316904266503845,0.0007802160928098541,-0.0009114915959978767,-0.001127361047048895,0.004184243036676848,0.0015666402208905589,0.0009228925397941799
0.00044824055005247056,0.00044348757600886274,0.0007191546952251633,0.0003367517224690613,-0.0005618513909878094,-0.00017024899097694917,1.0,-0.001852951921342851,-0.0005666772873317652,0.00023923150754242076,0.0006767249272110227,0.0006062628914284355,-0.0005488165697206629,-0.00031469205755084136,-0.0016405457822195797,0.0066953323011984135,0.0005818360359637376
-0.0005363838606367041,-0.0002543795510121792,-0.0004961794417539799,-0.0004151121415177003,0.0010496773995318205,-0.00025306327819431165,-0.001043804506268209,1.0,0.0011657236965729881,5.54086915441188e-05,-0.0007710672692263427,-0.0007280803783001879,0.000620609876658387,0.00033575438536888227,-0.0003532789085332194,-0.0012785516716449278,-0.004170619066915611
-0.000475250575974951,-0.00040428505128307067,-0.0005744802786555361,-0.00037345611152845865,0.0008077428612898617,-0.00014728069881672312,-0.001980756318143968,-0.0001417768479470569,1.0,-0.00027298774098205965,-0.0005522004816069274,-0.0004017472909431897,0.0006088707478408189,0.0005373467868988078,-0.0003425019835779896,-0.0022814395327242836,0.003018132101490075
-0.020519696098791597,-0.036012475685633254,0.0006787837267821547,-0.0007429232047606223,0.0015827325218259098,-5.580339554747251e-05,0.0003546751281607927,0.00048488454407748563,0.00037717687289718,1.0,0.0026281449599122654,-0.0018635867004664353,0.0017935783941174666,0.0009547957934987743,-0.00029098078834052647,0.00015046575897052712,-0.00016341497705347867
0.0016325746783052064,-0.02456373615088908,-0.034900402980417584,0.00017185135659418944,0.0009903858411721724,0.0001365035546836954,0.00023086224385599803,0.000376117405133722,0.000445853661704837,0.0012616938154884727,1.0,-0.000981206689755731,0.0010342473371623081,0.0006376274232843155,0.00048144338635125385,0.00021713731638601228,-1.630922456091771e-05
0.0008202559321390682,0.001646254055586665,-0.03816612258211857,-0.04026035348859199,0.0007314073694194148,-0.0004425522778858139,0.00010692090243206434,0.0002116649493166473,0.00048317694329245596,0.0010451340044921047,0.002640825030484727,1.0,0.0004008214628446788,0.0009370018792213296,3.818080821177671e-05,-0.00020292246603273234,-0.0004235637133729965
8.103197952385554e-05,-0.0017932054250302883,-0.0005202185729587608,0.05030935856949766,-0.03846812682180961,0.0006468453467362528,-6.878767220567603e-05,-0.0006803103222912058,-0.00072945269986266,-0.00047412298380221265,-0.0013599507605407165,-0.0001727480680069748,1.0,-0.001219487620411342,-0.00011609160256580468,-9.320333602216597e-05,0.0011938761060625639
-0.0011352439550958654,-0.0004313935487389206,5.719954025169095e-05,0.00013160434081004924,-0.044699769570253865,-0.04654150675449017,0.0009893197663844808,-0.0008339097143412268,-9.964303224449988e-05,-0.0002841224453122703,-0.0013084538296927147,0.00025244833909021007,0.00033716929141117634,1.0,6.035181168531287e-05,0.0001126783215767083,0.0005255249222559933
-0.001203986328103049,-9.637533122007578e-05,-0.000431997797733601,-9.3855137034589e-05,-0.0011535555456915845,-0.03412654654090807,-0.018591619773760178,-0.0012788738525942064,-0.0005706868945455544,2.100999258477051e-05,-0.0008525426744365326,0.00023105711692225146,0.0003536342833824673,-0.0010151506908546186,1.0,0.0008265342725864873,0.0006882775322084361
-0.0007961549282344705,-0.0005858218729896503,-0.00015846498186558507,7.462008980610807e-05,-0.001520191460897325,-9.861962993556398e-05,-0.041634181661757794,0.0398849257281105,-0.002217129334624925,-1.5244124715254811e-05,-0.0007428292941160613,0.00030570131917611785,-0.000397181136293797,-0.001985609033227415,-0.0001834001233695765,1.0,0.001502790935442091
-0.0004999684384535016,-0.0007670566427162974,-0.0004685394436804108,-0.0002527059380370033,-0.0008165911053476058,-0.0013055834359811753,-0.0008730296961993793,0.04176549860658003,0.03117009251960923,-0.00013535842164078102,-0.000561052015710466,-0.00017513306466516066,0.00018959910636973028,-0.0014659519151232492,-0.0010865848103983149,0.0013358865462002652,1.0
